ID,SKU,Name,Old Categories,New Categories,Status
5721,FBA07051,Gas Arc Tech-Master GA-D97 Oxygen Flashback Arrestor - 5 Bar (Regulator Fitting),Gas Delivery & Control > Gas Flow Components > Flashback Arrestors,GAS & OXY-FUEL > Gas Regulators & Delivery > Flashback Arrestors,MAPPED
5722,FBA07052,Gas Arc Tech-Master GA-D97 Hydrogen Flashback Arrestor - 10 Bar (Regulator Fitting) Stainless Steel,Gas Delivery & Control > Gas Flow Components > Flashback Arrestors,GAS & OXY-FUEL > Gas Regulators & Delivery > Flashback Arrestors,MAPPED
5723,P50-415CB,Portable Petrol Air Compressor - Fiac Fuel Star P50-415CB - 5.5HP - 50L,Air Tools & Compressors > Air Compressors > Petrol Air Compressors,WELDING WORKSHOP > Air Tools & Compressors > Petrol Air Compressors,MAPPED
5725,P150-415S,Petrol Air Compressor - Fiac Fuel Star P150-415S - 5.5HP - 150L,Air Tools & Compressors > Air Compressors > Petrol Air Compressors,WELDING WORKSHOP > Air Tools & Compressors > Petrol Air Compressors,MAPPED
5726,P150-598S,Petrol Air Compressor - Fiac Fuel Star P150-598S - 9HP - 150L,Air Tools & Compressors > Air Compressors > Petrol Air Compressors,WELDING WORKSHOP > Air Tools & Compressors > Petrol Air Compressors,MAPPED
5728,P150-858S,Petrol Air Compressor - Fiac Fuel Star P150-858S - 11HP - 150L,Air Tools & Compressors > Air Compressors > Petrol Air Compressors,WELDING WORKSHOP > Air Tools & Compressors > Petrol Air Compressors,MAPPED
5729,FXPAPRADF,Phantom Fresh Air Welding Helmet,Safety Equipment > Welding Helmets & Masks > Welding Helmets,SAFETY & PPE > Welding Helmets & Eye Protection > Auto-Darkening Welding Helmets,MAPPED
5731,FXPAPRS04,Phantom Fresh Air Waist Belt (FXPAPRS04),Safety Equipment > Welding Helmets & Masks > Welding Helmet Spares,SAFETY & PPE > Welding Helmets & Eye Protection > Welding Helmet Spares,MAPPED
5734,CR7060/30,Weltek Airkos Pre-Filter Pack of 30 (CR7060/30),Safety Equipment > Welding Helmets & Masks > Welding Helmet Spares,SAFETY & PPE > Welding Helmets & Eye Protection > Welding Helmet Spares,MAPPED
5735,CR7060-5735,Weltek Airkos Pre-Filter (CR7060-5735) Pack of 10,Safety Equipment > Welding Helmets & Masks > Welding Helmet Spares,SAFETY & PPE > Welding Helmets & Eye Protection > Welding Helmet Spares,MAPPED
5736,RAN07102AIR,GA600 High Pressure Manifold Regulator RAN07102 for Air,Gas Delivery & Control > Gas Arc Regulators > High Pressure Gas Regulators > Gas Arc Cylinder Mounted Gas Regulators,GAS & OXY-FUEL > Gas Regulators & Delivery,MAPPED
5738,JM-350P,Jasic MIG 350P (JM-350P) - Multi Process Pulse Welder + Wire Feed Unit - 3 Phase - 400V - 350A,"Welding Equipment > MIG Welders, Welding Equipment > Multi Process Welding Machines","MIG WELDING > MIG Welding Machines, WELDING MACHINES > Welding Machines > Multi Process Welders",MAPPED
5742,EZPCA1,EZ PipeCut Combi Drill - Auto Pipe Cutting Machine - 110V,Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Automatic Pipe Cutting Machines,PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machines,MAPPED
5743,EZPCA2,EZ Pipecut Combi Drill - Auto Pipe Cutting Machine - 220V,Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Automatic Pipe Cutting Machines,PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machines,MAPPED
5744,EZPCMAG1,EZ PipeCut Magnetic Pipe Cutting Machine - 110V,Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Magnetic Pipe Cutting Machines,PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machines,MAPPED
5746,EZPCMAG2,EZ PipeCut Magnetic Pipe Cutting Machine - 220V,Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Magnetic Pipe Cutting Machines,PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machines,MAPPED
5747,39600000622,Tech Master Outlet Point Regulator - GPP400 - Rear Entry Oxygen/Inert Regulator 0-3.5 Bar,"Gas Delivery & Control > Gas Arc Regulators > Inert Gas Regulators, Gas Delivery & Control > Gas Arc Regulators > Oxygen Regulators","GAS & OXY-FUEL > Gas Regulators & Delivery > Inert Gas Regulators, GAS & OXY-FUEL > Gas Regulators & Delivery > Oxygen Regulators",MAPPED
5748,39600000639,Tech Master Outlet Point Regulator - GPP400 - Rear Entry Oxygen/Inert Regulator 0-6 Bar,"Gas Delivery & Control > Gas Arc Regulators > Inert Gas Regulators, Gas Delivery & Control > Gas Arc Regulators > Oxygen Regulators","GAS & OXY-FUEL > Gas Regulators & Delivery > Inert Gas Regulators, GAS & OXY-FUEL > Gas Regulators & Delivery > Oxygen Regulators",MAPPED
5749,39600000615,Tech Master Outlet Point Regulator - GPP400 - Rear Entry Oxygen/Inert Regulator 0-1.5 Bar,"Gas Delivery & Control > Gas Arc Regulators > Inert Gas Regulators, Gas Delivery & Control > Gas Arc Regulators > Oxygen Regulators","GAS & OXY-FUEL > Gas Regulators & Delivery > Inert Gas Regulators, GAS & OXY-FUEL > Gas Regulators & Delivery > Oxygen Regulators",MAPPED
5750,39600000653,Tech Master Outlet Point Regulator - GPP400 - Rear Entry Fuel Gas Regulator - 0-1.5 Bar,Gas Delivery & Control > Gas Arc Regulators > Fuel Gas Regulators,GAS & OXY-FUEL > Gas Regulators & Delivery > Fuel Gas Regulators,MAPPED
5751,39600000387,Tech Master Outlet Point Regulator - GPP400 - Rear Entry Oxygen/Inert Regulator 0-10 Bar,"Gas Delivery & Control > Gas Arc Regulators > Inert Gas Regulators, Gas Delivery & Control > Gas Arc Regulators > Oxygen Regulators","GAS & OXY-FUEL > Gas Regulators & Delivery > Inert Gas Regulators, GAS & OXY-FUEL > Gas Regulators & Delivery > Oxygen Regulators",MAPPED
5752,39600000660,Tech Master Outlet Point Regulator - GPP400 - Rear Entry Fuel Gas Regulator 0-3.5 Bar,Gas Delivery & Control > Gas Arc Regulators > Fuel Gas Regulators,GAS & OXY-FUEL > Gas Regulators & Delivery > Fuel Gas Regulators,MAPPED
5753,39600000677,Tech Master Gas Arc Standard Regulator - GPP400 - Rear Entry Fuel Gas Regulator 0-6 Bar (39600000677),Gas Delivery & Control > Gas Arc Regulators > Fuel Gas Regulators,GAS & OXY-FUEL > Gas Regulators & Delivery > Fuel Gas Regulators,MAPPED
5754,39600000691,Tech Master Outlet Point Regulator - GPP400 - Rear Entry Acetylene Regulator 0-1.5 Bar,Gas Delivery & Control > Gas Arc Regulators > Fuel Gas Regulators,GAS & OXY-FUEL > Gas Regulators & Delivery > Fuel Gas Regulators,MAPPED
5755,39600000684,Tech Master Outlet Point Regulator - GPP400 - Rear Entry Fuel Gas Regulator 0-10 Bar,Gas Delivery & Control > Gas Arc Regulators > Fuel Gas Regulators,GAS & OXY-FUEL > Gas Regulators & Delivery > Fuel Gas Regulators,MAPPED
5756,EZPCC18,Manual Pipe Cutter Chain for 18 Inch O/D Pipe,"Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Automatic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Manual Pipe Cutting Machine Spares",PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machine Spares,MAPPED
5757,EZPCC24,Manual Pipe Cutter Chain for 24 Inch O/D Pipe,"Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Automatic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Manual Pipe Cutting Machine Spares",PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machine Spares,MAPPED
5758,EZPCC30,Manual Pipe Cutter Chain for 30 Inch O/D Pipe,"Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Automatic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Manual Pipe Cutting Machine Spares",PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machine Spares,MAPPED
5761,EZPCCH,Manual Pipe Cutter Chain (Per Meter),"Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Automatic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Manual Pipe Cutting Machine Spares",PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machine Spares,MAPPED
5762,EZPCGB18,"Manual Pipe Cutter Guide Band for 18"" Outside Diameter Pipe","Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Automatic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Magnetic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Manual Pipe Cutting Machine Spares",PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machine Spares,MAPPED
5764,EZPCGB24,"Manual Pipe Cutter Guide Band for 24"" Outside Diameter Pipe","Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Automatic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Magnetic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Manual Pipe Cutting Machine Spares",PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machine Spares,MAPPED
5765,EZPCGB30,"Manual Pipe Cutter Guide Band for 30"" Outside Diameter Pipe","Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Automatic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Magnetic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Manual Pipe Cutting Machine Spares",PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machine Spares,MAPPED
5766,EZPCGB36,"Manual Pipe Cutter Guide Band for 36"" Outside Diameter Pipe","Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Automatic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Magnetic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Manual Pipe Cutting Machine Spares",PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machine Spares,MAPPED
5767,EZPCGB48,"Manual Pipe Cutter Guide Band for 48"" Outside Diameter Pipe","Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Automatic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Magnetic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Manual Pipe Cutting Machine Spares",PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machine Spares,MAPPED
5768,EZPCGBM,Manual Pipe Cutter Guide Band (Per Metre),"Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Automatic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Magnetic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Manual Pipe Cutting Machine Spares",PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machine Spares,MAPPED
5769,EZPCGBL,Manual Pipe Cutter Guide Band Lock,"Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Automatic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Magnetic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Manual Pipe Cutting Machine Spares",PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machine Spares,MAPPED
5770,EZPCGBLR,Manual Pipe Cutter Guide Band Bearing Roller,"Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Automatic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Magnetic Pipe Cutting Machine Spares, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines > Manual Pipe Cutting Machine Spares",PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machine Spares,MAPPED
5771,KBEHC01,Space Heater Cage - Expanding Small,Gas Delivery & Control > Gas Cylinder Storage & Handling > Gas Cylinder Cages,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Gas Cylinder Cages",MAPPED
5773,KBEAC03,Air Compressor Safety Cage - Large - Expanding - KBEAC03,Air Tools & Compressors > Air Compressor Hoses & Accessories > Air Compressor Safety Cages,WELDING WORKSHOP > Air Tools & Compressors > Air Hoses & Accessories,MAPPED
5774,KBEHC02,Space Heater Cage - Expanding Large,Gas Delivery & Control > Gas Cylinder Storage & Handling > Gas Cylinder Cages,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Gas Cylinder Cages",MAPPED
5776,KBEAC02,Air Compressor Safety Cage - Medium - KBEAC02,Air Tools & Compressors > Air Compressor Hoses & Accessories > Air Compressor Safety Cages,WELDING WORKSHOP > Air Tools & Compressors > Air Hoses & Accessories,MAPPED
5778,KBEAC01,Air Compressor Safety Cage - Small - KBEAC01,Air Tools & Compressors > Air Compressor Hoses & Accessories > Air Compressor Safety Cages,WELDING WORKSHOP > Air Tools & Compressors > Air Hoses & Accessories,MAPPED
5780,KBS05,Cylinder Trolley Midi Superior,Welding Equipment,WELDING MACHINES > Welding Machines,MAPPED
5782,KBCC12,Acetylene Cylinder Cage - Size H - Expanding - for 1 or 2 Cylinders - KBCC12,Gas Delivery & Control > Gas Cylinder Storage & Handling > Gas Cylinder Cages,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Gas Cylinder Cages",MAPPED
5784,KBCC09,Expanding Cylinder Cage for 1 or 2 x 19Kg Propane Cylinders (KBCC09),Gas Delivery & Control > Gas Cylinder Storage & Handling > Gas Cylinder Cages,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Gas Cylinder Cages",MAPPED
5785,KBCC08,Expanding Cylinder Cage for 1 or 2 x 47Kg Propane Cylinders (KBCC08),Gas Delivery & Control > Gas Cylinder Storage & Handling > Gas Cylinder Cages,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Gas Cylinder Cages",MAPPED
5787,KBCC13,Acetylene Cylinder Cage - Size A &amp; J - Expanding - for 1 or 3 Cylinders,Gas Delivery & Control > Gas Cylinder Storage & Handling > Gas Cylinder Cages,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Gas Cylinder Cages",MAPPED
5788,KBCC14,Expanding Cylinder Cage for 1 or 12 x 19Kg Propane Cylinders (KBCC14),Gas Delivery & Control > Gas Cylinder Storage & Handling > Gas Cylinder Cages,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Gas Cylinder Cages",MAPPED
5790,KBCC10,Expanding Cylinder Cage for 1 or 4 x 19Kg Propane Cylinders (KBCC10),Gas Delivery & Control > Gas Cylinder Storage & Handling > Gas Cylinder Cages,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Gas Cylinder Cages",MAPPED
5792,KBCC11,1 or 6 Bottle Expanding Cylinder Cage for Oxygen & Inert Gas Cylinders (KBCC11),Gas Delivery & Control > Gas Cylinder Storage & Handling > Gas Cylinder Cages,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Gas Cylinder Cages",MAPPED
5794,KBCC16,"Acetylene Cylinder Cage - Expanding Sizes M, K",Gas Delivery & Control > Gas Cylinder Storage & Handling > Gas Cylinder Cages,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Gas Cylinder Cages",MAPPED
5796,KBCC15,Expanding Oxygen/Propane Cylinder Cage (KBCC15),Gas Delivery & Control > Gas Cylinder Storage & Handling > Gas Cylinder Cages,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Gas Cylinder Cages",MAPPED
5798,KBCC14-5798,Propane Cylinder Cage - Expanding - 1 to 12 Cylinders,Gas Delivery & Control > Gas Cylinder Storage & Handling > Gas Cylinder Cages,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Gas Cylinder Cages",MAPPED
5800,GCS26550/3960015268,Tech Master Auto Changeover Manifold Panel - 2 x 1 Two Stage MCP - Oxygen CuNi - BS3 - 0-10 Bar,Gas Delivery & Control > Gas Changeover Manifold Panels > Gas Arc Auto Changeover Manifold Panels > Auto Changeover Manifolds (MCP 2 x 1 / 0 - 10 Bar),"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Manifold Panels",MAPPED
5801,GPD4041-04-05-02-01-34-2X1-L0-R0-F420-03-010-0-RT__GA,Tech Master Auto Changeover Manifold Panel - 2 x 1 Two Stage MCP - Oxygen Gas - BS3 - 0-10 Bar Flexi (960015275),Gas Delivery & Control > Gas Changeover Manifold Panels > Gas Arc Auto Changeover Manifold Panels > Auto Changeover Manifolds (MCP 2 x 1 / 0 - 10 Bar),"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Manifold Panels",MAPPED
5802,GCS26554/3960015305,Tech Master Auto Changeover Manifold Panel - 2 x 1 Two Stage MCP - Inert Gas - BS3 - 0-10 Bar,Gas Delivery & Control > Gas Changeover Manifold Panels > Gas Arc Auto Changeover Manifold Panels > Auto Changeover Manifolds (MCP 2 x 1 / 0 - 10 Bar),"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Manifold Panels",MAPPED
5803,GCS26558/3960015329,Tech Master Auto Changeover Manifold Panel - 2 x 1 Two Stage MCP - Fuel Gas - BS4 - 0-10 Bar Flexi,Gas Delivery & Control > Gas Changeover Manifold Panels > Gas Arc Auto Changeover Manifold Panels > Auto Changeover Manifolds (MCP 2 x 1 / 0 - 10 Bar),"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Manifold Panels",MAPPED
5804,GCS26560/3960015336,Tech Master Auto Changeover Manifold Panel - 2 x 1 Two Stage MCP - Fuel Gas - BS38 - 0-10 Bar Flexi,Gas Delivery & Control > Gas Changeover Manifold Panels > Gas Arc Auto Changeover Manifold Panels > Auto Changeover Manifolds (MCP 2 x 1 / 0 - 10 Bar),"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Manifold Panels",MAPPED
5805,GCS26556/3960015312,Tech Master Auto Changeover Manifold Panel - 2 x 1 Two Stage MCP - Inert Gas - BS30 - 0-10 Bar Flexi,Gas Delivery & Control > Gas Changeover Manifold Panels > Gas Arc Auto Changeover Manifold Panels > Auto Changeover Manifolds (MCP 2 x 1 / 0 - 10 Bar),"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Manifold Panels",MAPPED
5806,GPD4042-02-05-02-01-34-2X1-L0-R0-F400-03-015-0-MRU__GA,Tech Master 2 x 1 Two Stage MCP 0-10 Bar CO2 Flexi BS8 (3960015343),Gas Delivery & Control > Gas Changeover Manifold Panels > Gas Arc Auto Changeover Manifold Panels > Auto Changeover Manifolds (MCP 2 x 1 / 0 - 10 Bar),"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Manifold Panels",MAPPED
5807,3960015350,Tech Master Auto Changeover Manifold Panel - 2 x 1 Two Stage MCP - N20 Gas - BS3 - 0-10 Bar Flexi,Gas Delivery & Control > Gas Changeover Manifold Panels > Gas Arc Auto Changeover Manifold Panels > Auto Changeover Manifolds (MCP 2 x 1 / 0 - 10 Bar),"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Manifold Panels",MAPPED
5808,KBCS05,Gas Cylinder Wall Bracket for x2 Cylinders (KBCS05),Gas Delivery & Control > Gas Cylinder Storage & Handling > Gas Cylinder Brackets,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage",MAPPED
5810,KBCS06,Cylinder Wall Bracket for x3 Cylinders - Standard,Gas Delivery & Control > Gas Cylinder Storage & Handling > Gas Cylinder Brackets,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage",MAPPED
5811,KBSC07,Propane Gas Cylinder Wall Bracket for x2 Cylinders (KBSC07),Gas Delivery & Control > Gas Cylinder Storage & Handling > Gas Cylinder Brackets,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage",MAPPED
5813,KBSC08,Gas Cylinder Wall Bracket (Oxy/Propane) - x2 Cylinders,Gas Delivery & Control > Gas Cylinder Storage & Handling > Gas Cylinder Brackets,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage",MAPPED
5815,GCS03006,Intrinsically Safe Barriers - 1 Series - for 1 x Fuel Gas System,Gas Delivery & Control > Gas Alarm Panels,GAS & OXY-FUEL > Gas Regulators & Delivery > Gas Alarm Panels,MAPPED
5817,GCS03007,Intrinsically Safe Barriers - 2 Series - for 2 x Fuel Gas System,Gas Delivery & Control > Gas Alarm Panels,GAS & OXY-FUEL > Gas Regulators & Delivery > Gas Alarm Panels,MAPPED
5818,GCS03008,Intrinsically Safe Barriers - 3 Series - for 3 x Fuel Gas System,Gas Delivery & Control > Gas Alarm Panels,GAS & OXY-FUEL > Gas Regulators & Delivery > Gas Alarm Panels,MAPPED
5819,GCS03009,Gas Alarm Panel Single Channel Assembly,Gas Delivery & Control > Gas Alarm Panels,GAS & OXY-FUEL > Gas Regulators & Delivery > Gas Alarm Panels,MAPPED
5821,GCS03010,Building Management System Module,Gas Delivery & Control > Gas Alarm Panels,GAS & OXY-FUEL > Gas Regulators & Delivery > Gas Alarm Panels,MAPPED
5822,3960015190,Tech Master Auto Changeover Manifold - 2 x 1 Two Stage MCP - 0-6 Bar - Inert - BS3 (3960015190),Gas Delivery & Control > Gas Changeover Manifold Panels > Gas Arc Auto Changeover Manifold Panels > Auto Changeover Manifolds (MCP 2 x 1 / 0 - 6 Bar),"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Manifold Panels",MAPPED
5823,3960015152,Tech Master Auto Changeover Manifold - 2 x 1 Two Stage MCP - 0-6 Bar - Oxygen Cu Ni - BS3 (3960015152),Gas Delivery & Control > Gas Changeover Manifold Panels > Gas Arc Auto Changeover Manifold Panels > Auto Changeover Manifolds (MCP 2 x 1 / 0 - 6 Bar),"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Manifold Panels",MAPPED
